airport,date,time,temperature,pressure_station,pressure_sea,humidity,wind_direction,wind_speed,visibility
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",23:00,-12,741.3,759.7,79,"Ветер, дующий с западо-юго-запада",(5 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",22:30,-13,740.6,759.0,85,"Ветер, дующий с западо-юго-запада",(5 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",22:00,-13,740.6,759.0,85,"Ветер, дующий с юго-запада",(6 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",21:30,-13,739.8,758.2,78,"Ветер, дующий с западо-юго-запада",(5 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",21:00,-14,739.7,758.2,78,"Ветер, дующий с западо-юго-запада",(5 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",20:30,-15,739.7,758.2,78,"Ветер, дующий с западо-юго-запада",(6 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",20:00,-15,739.2,757.7,78,"Ветер, дующий с западо-юго-запада",(4 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",19:30,-15,739.2,757.7,85,"Ветер, дующий с западо-юго-запада",(5 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",19:00,-14,738.5,756.9,72,"Ветер, дующий с западо-юго-запада",(5 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",18:30,-13,738.5,756.9,72,"Ветер, дующий с запада",(7 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",18:00,-13,737.9,756.2,72,"Ветер, дующий с запада",(8 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",17:30,-13,737.9,756.2,72,"Ветер, дующий с запада",(7 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",17:00,-13,737.1,755.4,72,"Ветер, дующий с запада",(7 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",16:30,-13,736.3,754.6,72,"Ветер, дующий с западо-юго-запада",(8 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",16:00,-12,736.4,754.6,72,"Ветер, дующий с запада",(9 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",15:30,-12,735.7,753.9,72,"Ветер, дующий с западо-юго-запада",(9 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",15:00,-11,735.8,753.9,67,"Ветер, дующий с запада",(8 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",14:30,-11,735.0,753.1,67,"Ветер, дующий с запада",(8 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",14:00,-12,734.1,752.3,79,"Ветер, дующий с запада",(8 м/с),7.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",13:30,-12,734.1,752.3,79,"Ветер, дующий с запада",(9 м/с),7.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",13:00,-12,733.4,751.6,72,"Ветер, дующий с запада",(9 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",12:30,-11,733.5,751.6,73,"Ветер, дующий с запада",(7 м/с),9.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",12:00,-11,732.7,750.8,73,"Ветер, дующий с запада",(8 м/с),9.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",11:30,-11,732.7,750.8,79,"Ветер, дующий с запада",(8 м/с),3.8
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",11:00,-11,732.0,750.1,79,"Ветер, дующий с запада",(9 м/с),6.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",10:30,-11,731.3,749.3,79,"Ветер, дующий с запада",(8 м/с),3.4
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",10:00,-11,731.3,749.3,79,"Ветер, дующий с запада",(8 м/с),9.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",09:30,-10,730.5,748.5,73,"Ветер, дующий с запада",(9 м/с),6.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",09:00,-10,730.5,748.5,73,"Ветер, дующий с запада",(9 м/с),8.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",08:30,-10,729.9,747.8,73,"Ветер, дующий с запада",(7 м/с),8.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",08:00,-10,729.9,747.8,79,"Ветер, дующий с запада",(9 м/с),8.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",07:30,-9,729.2,747.0,79,"Ветер, дующий с западо-юго-запада",(9 м/с),7.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",07:00,-9,728.5,746.3,86,"Ветер, дующий с западо-юго-запада",(8 м/с),4.1
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",06:30,-9,727.7,745.5,86,"Ветер, дующий с западо-юго-запада",(8 м/с),5.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",06:00,-8,727.8,745.5,79,"Ветер, дующий с западо-юго-запада",(8 м/с),9.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",05:30,-8,727.0,744.7,79,"Ветер, дующий с западо-юго-запада",(7 м/с),9.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",05:00,-8,727.0,744.7,86,"Ветер, дующий с западо-юго-запада",(7 м/с),5.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",04:30,-7,727.0,744.7,79,"Ветер, дующий с юго-запада",(8 м/с),7.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",04:00,-7,726.4,744.0,86,"Ветер, дующий с западо-юго-запада",(7 м/с),4.7
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",03:30,-7,726.4,744.0,79,"Ветер, дующий с западо-юго-запада",(8 м/с),6.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",03:00,-7,726.4,744.0,86,"Ветер, дующий с западо-юго-запада",(7 м/с),5.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",02:30,-6,725.6,743.2,80,"Ветер, дующий с западо-юго-запада",(9 м/с),6.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",02:00,-6,725.6,743.2,80,"Ветер, дующий с западо-юго-запада",(9 м/с),8.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",01:30,-5,724.9,742.4,74,"Ветер, дующий с западо-юго-запада",(8 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",01:00,-4,725.0,742.4,86,"Ветер, дующий с западо-юго-запада",(10 м/с),9.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",00:30,-4,724.5,741.9,86,"Ветер, дующий с западо-юго-запада",(6 м/с),9.0
Шереметьево / им. А. С. Пушкина (аэропорт),"17 января,среда",00:00,-4,724.5,741.9,93,"Ветер, дующий с юго-запада",(5 м/с),10.0 и более
Шереметьево / им. А. С. Пушкина (аэропорт),"16 января,вторник",23:30,-4,724.5,741.9,93,"Ветер, дующий с юго-юго-запада",(5 м/с),10.0 и более
